shipping_id,order_id,shipping_provider,shipping_status,delivery_days,delivery_priority
4748,4748,DHL,Delivered,8,Express
4749,4749,USPS,In Transit,10,Standard
4750,4750,UPS,Returned,13,Standard
4751,4751,DHL,In Transit,1,Standard
4752,4752,UPS,Delayed,5,Overnight
4753,4753,USPS,Delivered,5,Overnight
4754,4754,UPS,Delayed,2,Express
4755,4755,FedEx,Delayed,14,Standard
4756,4756,UPS,Delivered,4,Express
4757,4757,USPS,Delivered,8,Overnight
4758,4758,USPS,In Transit,5,Overnight
4759,4759,USPS,Returned,3,Express
4760,4760,FedEx,In Transit,8,Express
4761,4761,FedEx,Delayed,8,Express
4762,4762,UPS,Returned,14,Standard
4763,4763,UPS,Delivered,7,Express
4764,4764,USPS,Returned,11,Standard
4765,4765,DHL,Delayed,3,Express
4766,4766,FedEx,In Transit,4,Standard
4767,4767,UPS,Delivered,2,Standard
4768,4768,UPS,Delivered,12,Standard
4769,4769,UPS,Delayed,3,Standard
4770,4770,DHL,Delayed,5,Standard
4771,4771,UPS,Delivered,11,Overnight
4772,4772,UPS,Delivered,6,Express
4773,4773,FedEx,In Transit,8,Overnight
4774,4774,UPS,Delivered,12,Express
4775,4775,DHL,In Transit,2,Overnight
4776,4776,FedEx,In Transit,10,Standard
4777,4777,FedEx,Delayed,5,Overnight
4778,4778,DHL,Returned,11,Express
4779,4779,UPS,Delivered,9,Standard
4780,4780,UPS,In Transit,13,Express
4781,4781,UPS,Delivered,7,Overnight
4782,4782,DHL,In Transit,2,Express
4783,4783,FedEx,Delivered,10,Standard
4784,4784,USPS,In Transit,5,Standard
4785,4785,FedEx,In Transit,4,Overnight
4786,4786,DHL,Delayed,8,Standard
4787,4787,DHL,In Transit,8,Standard
4788,4788,FedEx,Returned,3,Standard
4789,4789,FedEx,In Transit,12,Overnight
4790,4790,FedEx,Delivered,12,Overnight
4791,4791,USPS,In Transit,9,Standard
4792,4792,USPS,Delivered,7,Overnight
4793,4793,USPS,Delayed,5,Express
4794,4794,UPS,In Transit,9,Express
4795,4795,DHL,Delivered,1,Standard
4796,4796,UPS,In Transit,11,Standard
4797,4797,UPS,In Transit,12,Express
4798,4798,USPS,In Transit,3,Standard
4799,4799,UPS,Returned,7,Standard
4800,4800,DHL,Delivered,14,Express
4801,4801,UPS,Delivered,5,Overnight
4802,4802,USPS,Returned,10,Overnight
4803,4803,USPS,Returned,10,Express
4804,4804,DHL,In Transit,2,Overnight
4805,4805,USPS,In Transit,11,Express
4806,4806,UPS,In Transit,10,Overnight
4807,4807,USPS,Delivered,14,Standard
4808,4808,FedEx,Delivered,12,Express
4809,4809,UPS,Delivered,8,Standard
4810,4810,USPS,In Transit,9,Overnight
4811,4811,FedEx,Returned,11,Overnight
4812,4812,UPS,Delayed,11,Standard
4813,4813,DHL,Delayed,1,Standard
4814,4814,USPS,Delivered,8,Standard
4815,4815,FedEx,Delivered,5,Overnight
4816,4816,FedEx,Returned,9,Standard
4817,4817,DHL,In Transit,3,Standard
4818,4818,USPS,Delayed,8,Overnight
4819,4819,USPS,Delivered,13,Express
4820,4820,FedEx,Delayed,13,Standard
4821,4821,UPS,In Transit,10,Overnight
4822,4822,USPS,In Transit,12,Standard
4823,4823,FedEx,Delivered,7,Overnight
4824,4824,UPS,In Transit,7,Standard
4825,4825,UPS,Delivered,13,Overnight
4826,4826,DHL,Delivered,4,Express
4827,4827,DHL,In Transit,2,Standard
4828,4828,FedEx,Delivered,9,Overnight
4829,4829,DHL,Delayed,6,Overnight
4830,4830,FedEx,Delayed,2,Express
4831,4831,UPS,Delayed,7,Overnight
4832,4832,USPS,Returned,2,Express
4833,4833,UPS,In Transit,2,Overnight
4834,4834,UPS,In Transit,7,Express
4835,4835,FedEx,Delayed,2,Express
4836,4836,UPS,Delivered,10,Overnight
4837,4837,FedEx,In Transit,9,Express
4838,4838,USPS,Delivered,1,Express
4839,4839,FedEx,Returned,10,Standard
4840,4840,UPS,Delivered,5,Express
4841,4841,UPS,Delayed,7,Overnight
4842,4842,FedEx,Delivered,4,Standard
4843,4843,USPS,Returned,11,Express
4844,4844,USPS,Delayed,5,Overnight
4845,4845,UPS,Returned,13,Overnight
4846,4846,FedEx,Returned,7,Overnight
4847,4847,FedEx,Delivered,13,Express
4848,4848,UPS,Delayed,6,Express
4849,4849,DHL,Delayed,10,Standard
4850,4850,DHL,Delivered,12,Overnight
4851,4851,FedEx,In Transit,1,Express
4852,4852,UPS,Delayed,12,Overnight
4853,4853,USPS,Delayed,11,Overnight
4854,4854,USPS,Delayed,14,Overnight
4855,4855,USPS,Delayed,6,Express
4856,4856,UPS,In Transit,1,Standard
4857,4857,UPS,In Transit,5,Overnight
4858,4858,USPS,In Transit,1,Standard
4859,4859,FedEx,In Transit,3,Overnight
4860,4860,FedEx,Delivered,3,Standard
4861,4861,FedEx,In Transit,6,Express
4862,4862,DHL,Returned,2,Express
4863,4863,UPS,In Transit,4,Standard
4864,4864,USPS,Delayed,2,Overnight
4865,4865,USPS,Returned,9,Overnight
4866,4866,DHL,Delivered,5,Overnight
4867,4867,DHL,In Transit,10,Standard
4868,4868,FedEx,In Transit,1,Express
4869,4869,DHL,Delayed,6,Express
4870,4870,FedEx,Delayed,10,Express
4871,4871,DHL,In Transit,5,Overnight
4872,4872,UPS,In Transit,10,Overnight
4873,4873,USPS,Delayed,10,Express
4874,4874,DHL,Delivered,10,Standard
4875,4875,FedEx,Delivered,13,Standard
4876,4876,USPS,Delayed,5,Express
4877,4877,DHL,Delayed,9,Standard
4878,4878,UPS,Delayed,13,Express
4879,4879,DHL,Delayed,12,Express
4880,4880,USPS,Delivered,13,Overnight
4881,4881,UPS,Returned,6,Standard
4882,4882,UPS,Delayed,12,Standard
4883,4883,DHL,Delayed,2,Express
4884,4884,UPS,In Transit,9,Standard
4885,4885,DHL,Delivered,5,Standard
4886,4886,USPS,Returned,13,Overnight
4887,4887,UPS,Returned,1,Standard
4888,4888,DHL,In Transit,5,Overnight
4889,4889,FedEx,In Transit,8,Overnight
4890,4890,FedEx,In Transit,9,Overnight
4891,4891,FedEx,Delivered,5,Standard
4892,4892,USPS,Delayed,11,Overnight
4893,4893,DHL,Delivered,3,Overnight
4894,4894,DHL,In Transit,13,Standard
4895,4895,UPS,Returned,1,Standard
4896,4896,UPS,In Transit,9,Express
4897,4897,USPS,Delivered,13,Standard
4898,4898,UPS,Returned,10,Overnight
4899,4899,UPS,In Transit,10,Standard
4900,4900,FedEx,Returned,11,Express
4901,4901,USPS,In Transit,2,Standard
4902,4902,USPS,Returned,2,Express
4903,4903,USPS,In Transit,12,Overnight
4904,4904,DHL,Returned,2,Standard
4905,4905,USPS,Delayed,9,Express
4906,4906,DHL,Delivered,5,Standard
4907,4907,USPS,In Transit,3,Overnight
4908,4908,UPS,In Transit,2,Overnight
4909,4909,FedEx,Delivered,2,Standard
4910,4910,UPS,Delivered,6,Standard
4911,4911,USPS,Delivered,10,Overnight
4912,4912,DHL,Delivered,3,Overnight
4913,4913,FedEx,Returned,13,Standard
4914,4914,DHL,Delivered,11,Express
4915,4915,UPS,Delivered,6,Express
4916,4916,USPS,Delivered,12,Express
4917,4917,UPS,Delayed,13,Express
4918,4918,DHL,Delayed,13,Standard
4919,4919,UPS,Returned,5,Standard
4920,4920,DHL,Delivered,9,Overnight
4921,4921,USPS,In Transit,13,Overnight
4922,4922,UPS,Delivered,9,Express
4923,4923,UPS,In Transit,5,Standard
4924,4924,FedEx,Returned,13,Standard
4925,4925,UPS,Delivered,8,Express
4926,4926,UPS,In Transit,6,Express
4927,4927,USPS,Delayed,6,Standard
4928,4928,USPS,Delivered,9,Express
4929,4929,FedEx,Delayed,5,Overnight
4930,4930,DHL,Returned,10,Overnight
4931,4931,FedEx,Returned,7,Express
4932,4932,FedEx,Delivered,10,Standard
4933,4933,FedEx,Returned,3,Express
4934,4934,UPS,In Transit,4,Express
4935,4935,FedEx,Returned,12,Express
4936,4936,DHL,Delayed,2,Express
4937,4937,DHL,Delayed,6,Standard
4938,4938,FedEx,In Transit,5,Express
4939,4939,UPS,Returned,2,Overnight
4940,4940,UPS,In Transit,2,Overnight
4941,4941,DHL,In Transit,7,Overnight
4942,4942,DHL,Returned,2,Express
4943,4943,DHL,In Transit,3,Standard
4944,4944,FedEx,Delivered,13,Express
4945,4945,USPS,Returned,9,Standard
4946,4946,UPS,Returned,10,Overnight
4947,4947,USPS,In Transit,11,Standard
4948,4948,DHL,Delivered,10,Express
4949,4949,DHL,Returned,14,Standard
4950,4950,FedEx,Delayed,10,Express
4951,4951,UPS,Returned,13,Standard
4952,4952,UPS,Delivered,10,Standard
4953,4953,DHL,In Transit,1,Express
4954,4954,UPS,Returned,4,Standard
4955,4955,UPS,Delivered,7,Express
4956,4956,FedEx,Delivered,5,Overnight
4957,4957,UPS,In Transit,10,Overnight
4958,4958,UPS,Returned,11,Express
4959,4959,DHL,Delivered,9,Overnight
4960,4960,FedEx,Delivered,4,Overnight
4961,4961,USPS,In Transit,1,Standard
4962,4962,USPS,In Transit,3,Standard
4963,4963,USPS,Returned,10,Overnight
4964,4964,UPS,Returned,4,Express
4965,4965,UPS,Delivered,4,Standard
4966,4966,DHL,Returned,3,Standard
4967,4967,UPS,Delivered,6,Standard
4968,4968,DHL,In Transit,2,Standard
4969,4969,DHL,In Transit,6,Overnight
4970,4970,USPS,Delayed,12,Standard
4971,4971,DHL,Delivered,6,Standard
4972,4972,USPS,Delayed,10,Overnight
4973,4973,UPS,In Transit,6,Overnight
4974,4974,UPS,Returned,6,Standard
4975,4975,UPS,Returned,9,Standard
4976,4976,UPS,In Transit,5,Standard
4977,4977,FedEx,Delivered,8,Standard
4978,4978,DHL,Delivered,6,Standard
4979,4979,DHL,Delivered,9,Standard
4980,4980,FedEx,Delivered,3,Standard
4981,4981,USPS,Returned,6,Overnight
4982,4982,FedEx,Returned,5,Overnight
4983,4983,USPS,Delivered,12,Overnight
4984,4984,UPS,Returned,1,Express
4985,4985,UPS,In Transit,2,Standard
4986,4986,USPS,In Transit,7,Overnight
4987,4987,FedEx,In Transit,11,Express
4988,4988,DHL,Delivered,8,Express
4989,4989,UPS,Returned,3,Overnight
4990,4990,DHL,Returned,7,Overnight
4991,4991,DHL,Returned,12,Standard
4992,4992,UPS,Delivered,11,Standard
4993,4993,USPS,In Transit,1,Overnight
4994,4994,DHL,Delivered,7,Overnight
4995,4995,FedEx,Delivered,3,Express
4996,4996,UPS,Delivered,7,Express
4997,4997,FedEx,Returned,2,Standard
4998,4998,FedEx,Delivered,14,Standard
4999,4999,DHL,Returned,11,Standard
5000,5000,UPS,Delivered,2,Standard
